0-Country/site,0-Latitude,0-Longitude,0-Hemisphere,0-Sampling number,0-Sampling date,0-Pad number,0-Pad colour,0-Pad region,0-Pad ID,1-Regional barnacle diversity,1-Regional barnacle species list,1-Regional grazer diversity,1-Regional grazer species list,1-Regional macroalgae diversity,1-Regional macroalgae species list,1-Total regional species richness,2-Mean regional nitrate (mg/l),2-Mean regional nitrite (mg/l),2-Mean regional phosphate (mg/l),2-Mean regional silicate (mg/l),2-Mean regional ammonia (mg/l),2-Mean regional salinity (PSU),3-Barnacle total count,3-Grazer total count on pad surface,3-Grazer total count on pad sides,3-Macroalgae total pct cover,4-Climate classification ,4-Is_temperate,4-mean_daily_max_temp,4-mean_daily_min_temp,4-mean_daily_temp,4-mean_humidity,4-mean_daily_precip,4-mean_windgust,4-mean_daily_windspeed,4-mean_sealevelpressure,4-mean_cloudcover,4-mean_visibility,4-mean_solarradiation,4-mean_solarenergy,4-mean_uvindex,4-mean_temp_range,4-sd_temp_range,4-sd_precip,4-sd_windspeed,4-sd_sealevelpressure,4-total_precip,4-total_solar_energy,4-heatwave_runs,4-heatwave_days,4-cold_snap_runs,4-cold_snap_days,4-heavy_rain_days,4-dry_spell_max,4-gust_extreme_days,4-sunny_days,4-high_uv_runs,4-high_uv_days,4-fog_days,4-pct_human_landuse
Chile,-41.5328194,-72.83736799,South,3,,5,B,P,5-P-B5,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.25,0.003,0.069,2.765,NA,NA,62,0,0,0.51,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,6,B,P,5-P-B6,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.25,0.003,0.069,2.765,NA,NA,50,0,0,0.481,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,7,W,P,5-P-W1,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.25,0.003,0.069,2.765,NA,NA,249,3,0,0.143,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,8,W,P,5-P-W2,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.25,0.003,0.069,2.765,NA,NA,119,5,0,0.185,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,9,W,P,5-P-W3,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.25,0.003,0.069,2.765,NA,NA,48,3,0,0.491,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,10,W,P,5-P-W4,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.25,0.003,0.069,2.765,NA,NA,30,0,0,0.548,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,11,W,P,5-P-W5,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.25,0.003,0.069,2.765,NA,NA,68,0,0,0.822,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,12,W,P,5-P-W6,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.25,0.003,0.069,2.765,NA,NA,NA,NA,NA,NA,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,13,B,N,5-N-B1,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,281,3,0,0.057,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,14,B,N,5-N-B2,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,110,5,0,0.111,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,15,B,N,5-N-B3,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,20,0,0,0.109,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,16,B,N,5-N-B4,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,192,6,0,0.092,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,17,B,N,5-N-B5,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,19,2,0,0.077,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,18,B,N,5-N-B6,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,12,1,0,0.034,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,19,W,N,5-N-W1,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,490,12,0,0.051,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,20,W,N,5-N-W2,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,80,0,0,0.123,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,21,W,N,5-N-W3,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,79,4,0,0.1,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,22,W,N,5-N-W4,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,452,16,0,0.092,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,23,W,N,5-N-W5,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,48,1,0,0.08,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,3,,24,W,N,5-N-W6,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.31,0.003,0.053,2.424,NA,NA,287,3,0,0.155,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,1,B,P,5-P-B1,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,35,0,0,0.085,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,2,B,P,5-P-B2,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,37,0,0,0.09,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,3,B,P,5-P-B3,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,20,1,0,0.086,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,4,B,P,5-P-B4,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,22,0,0,0.04,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,5,B,P,5-P-B5,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,67,0,0,0.051,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,6,B,P,5-P-B6,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,42,0,0,0.132,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,7,W,P,5-P-W1,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,245,1,0,0.107,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,8,W,P,5-P-W2,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,105,5,0,0.092,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,9,W,P,5-P-W3,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,46,1,0,0.08,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,10,W,P,5-P-W4,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,29,0,0,0.198,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,11,W,P,5-P-W5,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,74,0,0,0.224,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,12,W,P,5-P-W6,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.227,0.001,0.042,1.265,NA,NA,NA,NA,NA,NA,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,13,B,N,5-N-B1,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,321,6,0,0.057,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,14,B,N,5-N-B2,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,113,10,0,0.094,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,15,B,N,5-N-B3,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,20,0,0,0.101,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,16,B,N,5-N-B4,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,156,7,0,0.083,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,17,B,N,5-N-B5,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,21,2,0,0.035,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,18,B,N,5-N-B6,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,16,0,0,0.03,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,19,W,N,5-N-W1,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,473,13,0,0.048,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,20,W,N,5-N-W2,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,67,0,0,0.084,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,21,W,N,5-N-W3,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,83,11,0,0.098,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,22,W,N,5-N-W4,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,431,19,0,0.082,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,23,W,N,5-N-W5,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,50,1,0,0.049,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,4,,24,W,N,5-N-W6,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.105,0.005,0.048,1.256,NA,NA,286,5,0,0.129,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,1,B,P,5-P-B1,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,41,0,3,0.087,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,2,B,P,5-P-B2,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,34,0,0,0.088,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,3,B,P,5-P-B3,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,22,0,14,0.081,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,4,B,P,5-P-B4,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,20,0,0,0.043,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,5,B,P,5-P-B5,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,60,0,17,0.04,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,6,B,P,5-P-B6,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,39,4,4,0.093,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,7,W,P,5-P-W1,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,268,2,0,0.101,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,8,W,P,5-P-W2,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,107,0,0,0.093,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,9,W,P,5-P-W3,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,41,3,2,0.081,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
Chile,-41.5328194,-72.83736799,South,5,,10,W,P,5-P-W4,1,Jeehlius cirratus,1,Austrolittorina araucana,1,Chaetomorpha linum,3,0.38,0.004,0.107,1.555,NA,NA,32,1,2,0.182,Cfb,1,19.244262,8.889344,13.889344,80.9082,1.7106557,40.15246,29.23934,1017.0598,60.12787,9.731967,258.1533,22.27787,7.967213,10.354918,3.5365647,3.7943152,9.553318,3.909972,208.7,2717.9,3,11,2,7,12,18,13,8,10,83,0,42
